"ID_RS","year","typ","AFSmg.l","BSB5mg.l","Camg.l","Chl.amg.l","Clmg.l","LFmS.m","Nges.Nmg.l","NH3..calc.mg.l","NH4.Nmg.l","NO2.Nmg.l","NO3.Nmg.l","O2.","O2mg.l","oPO4.Pmg.l","Pges.Pmg.l","pH.....","PO4.Pmg.l","TOCmg.l","Twa.C"
110000052,2009,"16",NA,NA,NA,NA,38.6666666666667,67.8333333333333,NA,0.000494524616666667,0.0316666666666667,0.01125,2.06833333333333,NA,10.3166666666667,NA,0.0833333333333333,7.91666666666667,0.0120833333333333,NA,10.7
110000053,2008,"16",NA,NA,NA,NA,40.2333333333333,79.1666666666667,NA,0.000591728966666667,0.0558333333333333,0.0145833333333333,1.08666666666667,NA,10.3166666666667,NA,0.0483333333333333,7.76666666666667,0.01125,NA,9.43333333333333
110000053,2010,"16",NA,NA,NA,NA,NA,NA,2.46333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000054,2010,"16",NA,NA,NA,NA,NA,NA,2.46333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000057,2007,"16",NA,NA,48.6,NA,21.2,35.2,NA,NA,0.052,0.0112,0.354,NA,9.8,0.0246,0.0892,7.62,NA,NA,8.44
110000057,2008,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000057,2009,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00972222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000057,2010,"16",NA,NA,45.6666666666667,NA,18.6333333333333,34.9666666666667,NA,NA,0.08,0.0116666666666667,0.431666666666667,NA,11.05,0.03,0.156666666666667,7.5,NA,NA,7.26666666666667
110000057,2011,"16",NA,NA,45.8,NA,17.72,29.86,0.86,NA,0.056,0.01,0.264,NA,10.68,0.022,0.108,7.54,NA,NA,8.5
110000057,2012,"16",NA,NA,46.8333333333333,NA,18.1833333333333,34.2666666666667,NA,NA,0.075,0.0116666666666667,0.27,NA,11.1166666666667,0.0233333333333333,0.0966666666666667,7.55,NA,NA,NA
110000058,2003,"16",NA,NA,NA,NA,21.6666666666667,36.25,NA,0.000424788166666667,0.131666666666667,0.015,0.225833333333333,NA,10.1,NA,NA,7.31666666666667,0.0165,NA,8.83333333333333
110000059,2009,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00972222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000059,2010,"16",NA,NA,40.5,NA,6.95,29.4,NA,NA,0.085,0.0116666666666667,0.178333333333333,NA,10.35,0.02,0.0883333333333333,7.63333333333333,NA,NA,7.51666666666667
110000059,2011,"16",NA,NA,44.8,NA,6.68,23.84,NA,NA,0.07,0.01,0.138,NA,9.78,0.022,0.082,7.46,NA,NA,9.28
110000059,2012,"16",NA,NA,39.6666666666667,NA,6.76666666666667,26.15,0.566666666666667,NA,0.0616666666666667,0.0133333333333333,0.22,NA,10.4666666666667,0.0233333333333333,0.0766666666666667,7.53333333333333,NA,NA,7.76666666666667
110000060,2007,"16",NA,NA,41,NA,7.8,27.88,NA,NA,0.034,0.0112,0.146,NA,9.6,0.0198,0.0678,7.54,NA,NA,8.56
110000060,2008,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0075,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000061,2000,"16",NA,NA,NA,NA,13.1666666666667,34.4333333333333,NA,0.00248050716666667,0.343333333333333,0.0166666666666667,0.346666666666667,NA,NA,NA,NA,7.78333333333333,0.0643333333333333,NA,8.81666666666667
110000061,2003,"16",NA,NA,NA,NA,12.8333333333333,32.6666666666667,NA,0.000714205433333333,0.0866666666666667,0.0133333333333333,0.209166666666667,NA,10.4,NA,NA,7.65,0.0363333333333333,NA,8.91666666666667
110000062,2003,"16",NA,NA,NA,NA,13.8333333333333,32.35,NA,0.0009499265,0.11,0.0166666666666667,0.245833333333333,NA,10.75,NA,NA,7.75,0.0415,NA,9.08333333333333
110000062,2004,"16",NA,NA,NA,NA,14.8333333333333,32.8333333333333,NA,0.0007528975,0.065,0.015,0.2275,NA,10.2166666666667,NA,NA,7.78333333333333,0.0433333333333333,NA,10.0166666666667
110000063,2002,"16",NA,NA,NA,NA,25.6,42.38,NA,0.001099492,0.244,0.028,1.038,NA,8.8,NA,NA,7.28,0.0246,NA,11.12
110000063,2003,"16",NA,NA,NA,NA,27.25,51.275,NA,0.0011322777,0.465,0.0275,1.86625,NA,7.65,NA,NA,7.15,0.01925,NA,6.175
110000065,2007,"16",NA,NA,54.4,NA,29,41,NA,NA,0.1,0.0198,0.742,NA,9.88,0.073,0.1398,7.6,NA,NA,8.68
110000065,2008,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000065,2009,"16",NA,NA,NA,NA,NA,NA,NA,NA,0.137857142857143,0.0117857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000065,2010,"16",NA,NA,52.6666666666667,NA,27.0166666666667,34.9,NA,NA,0.175,0.0166666666666667,0.716666666666667,NA,10.7666666666667,0.0316666666666667,0.173333333333333,7.58333333333333,NA,NA,7.71666666666667
110000065,2011,"16",NA,NA,51,NA,24.98,36.04,1.3,NA,0.068,0.016,0.614,NA,10.22,0.066,0.128,7.66,NA,NA,8.92
110000065,2012,"16",NA,NA,52,NA,25.8166666666667,40.3166666666667,NA,NA,0.153333333333333,0.0133333333333333,0.645,NA,10.2666666666667,0.03,0.126666666666667,7.46666666666667,NA,NA,NA
110000066,2007,"17",NA,NA,83.2,NA,32.2,58.8,NA,NA,0.046,0.035,1.434,NA,5.64,0.0236,0.0616,7.54,NA,NA,12.54
110000066,2008,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000066,2009,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0139583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000066,2010,"17",NA,NA,82.4,NA,31,56.8,1.88,NA,0.114,0.028,1.146,NA,9.34,0.012,0.12,7.52,NA,NA,9.46
110000066,2012,"17",NA,NA,74.8333333333333,NA,29.15,53.3,NA,NA,0.163333333333333,0.0183333333333333,0.828333333333333,NA,9.71666666666667,0.0183333333333333,0.09,7.6,NA,NA,8.86666666666667
110000067,2009,"16",NA,NA,NA,NA,27.3,48,NA,0.000649374,0.12,0.005,2.28,NA,10.8,NA,0.12,7.6,0.0025,NA,6.1
110000069,2008,"16",NA,NA,NA,NA,27.5666666666667,42.1666666666667,NA,0.000604155166666667,0.173333333333333,0.0416666666666667,1.46,NA,10.1833333333333,NA,0.0933333333333333,7.3,0.01375,NA,10.45
110000070,2008,"16",NA,NA,NA,NA,29.6166666666667,42.8333333333333,NA,0.0004022917,0.16,0.0266666666666667,0.756666666666667,NA,8.11666666666667,NA,0.0933333333333333,7.01666666666667,0.00375,NA,10.6
110000070,2009,"16",NA,NA,NA,NA,29.1,43.6666666666667,NA,NA,NA,NA,NA,NA,9.15666666666667,NA,NA,7.33333333333333,NA,NA,11.3
110000071,2007,"16",NA,NA,59.8,NA,39.2,49.6,NA,NA,0.058,0.0236,0.784,NA,6.72,0.0072,0.0546,7.32,NA,NA,10.68
110000071,2008,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000071,2009,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62571428571429,NA,NA,NA
110000071,2012,"16",NA,NA,58.5,NA,37.7333333333333,47.3,1.21666666666667,NA,0.085,0.0116666666666667,0.818333333333333,NA,11.1166666666667,0.01,0.0566666666666667,7.25,NA,NA,8.6
110000072,2001,"16",NA,NA,NA,NA,32.5,75.5,NA,0.000702789833333333,0.185,0.0216666666666667,2.45,NA,9.41666666666667,NA,NA,7.3,0.00329166666666667,NA,9.26666666666667
110000072,2003,"16",NA,NA,NA,NA,29.8333333333333,54.85,NA,0.000884846,0.271666666666667,0.0366666666666667,2.71666666666667,NA,9.53333333333333,NA,NA,7.38333333333333,0.0149166666666667,NA,9.05
110000073,2007,"16",NA,NA,71.8,NA,29.2,53.8,NA,NA,0.126,0.0402,1.888,NA,5.78,0.021,0.0728,7.446,NA,NA,11.84
110000073,2008,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000073,2009,"16",NA,NA,65.8333333333333,NA,25.2833333333333,46.6666666666667,NA,0.00111525716666667,0.21,0.025,1.2,NA,8.375,0.0316666666666667,0.1,7.48333333333333,0.0316666666666667,NA,9.46666666666667
110000073,2012,"16",NA,NA,64.8333333333333,NA,26.7666666666667,47.4833333333333,1.86666666666667,NA,0.21,0.0166666666666667,1.34333333333333,NA,9.01666666666667,0.025,0.0833333333333333,7.26666666666667,NA,NA,8.83333333333333
110000074,2008,"16",NA,NA,NA,NA,30.9,68,NA,0.000496712833333333,0.095,0.0191666666666667,1.8725,NA,5.75,NA,0.0516666666666667,7.48333333333333,0.005,NA,10.3833333333333
110000074,2009,"16",NA,NA,NA,NA,32.6555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000075,2007,"16",NA,NA,110,NA,37.6,73.2,NA,NA,0.074,0.0374,2.37,NA,5.5,0.0106,0.0496,7.44,NA,NA,10.6
110000075,2008,"16",NA,NA,106.5,NA,30.9,68,NA,NA,0.095,0.0216666666666667,1.91,NA,5.75,0.01,0.0516666666666667,7.48333333333333,NA,NA,10.3833333333333
110000075,2009,"16",NA,NA,NA,NA,32.6555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000075,2012,"16",NA,NA,96.5,NA,28.8,63.1666666666667,1.65,NA,0.176666666666667,0.02,1.02333333333333,NA,6.6,0.01,0.075,7.45,NA,NA,9.21666666666667
110000082,2007,"12",NA,NA,100.8,NA,40,68.4,2.48,NA,0.108,0.035,1.196,NA,6.62,0.0638,0.146,7.72,NA,NA,13.1
110000082,2008,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000082,2009,"12",NA,NA,NA,NA,32.15,54.5,NA,NA,NA,NA,NA,NA,8.85,NA,NA,8.15,NA,NA,16.75
110000083,2009,"12",NA,NA,NA,NA,34.55,59.5,NA,0.00112898666666667,0.115,0.0125,0.650833333333333,NA,9.85,NA,0.136666666666667,7.85,0.0516666666666667,NA,10.7333333333333
110000084,2008,"12",NA,NA,NA,NA,40.3166666666667,70.1666666666667,NA,0.00129509233333333,0.123333333333333,0.0220833333333333,1.04666666666667,NA,NA,NA,0.115,7.73333333333333,0.0316666666666667,NA,10.95
110000084,2009,"12",NA,NA,NA,NA,41.2625,71.625,NA,NA,NA,NA,NA,NA,9.0375,NA,NA,7.7875,NA,NA,10.125
110000095,2008,"17",NA,NA,NA,NA,45.0583333333333,76.3583333333333,NA,0.001016059925,0.102916666666667,0.0254166666666667,2.165,NA,10.2,NA,0.109166666666667,7.74166666666667,0.016875,NA,11.4666666666667
110000095,2009,"17",NA,NA,NA,NA,43.3272727272727,71.6090909090909,NA,0.000877208818181818,0.115454545454545,0.0190909090909091,2.21272727272727,NA,10.0181818181818,NA,0.118181818181818,7.61818181818182,0.0154545454545455,NA,10.3
110000096,2007,"16",NA,NA,104.533333333333,NA,32.7833333333333,64.95,1.00833333333333,NA,0.108333333333333,0.0283333333333333,0.598333333333333,NA,9.53333333333333,0.01,NA,7.35,NA,NA,10.9
110000096,2008,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0125,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000096,2009,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0125,NA,NA,NA,NA,NA,7.4975,NA,NA,NA
110000096,2010,"16",NA,NA,105.333333333333,NA,31.6166666666667,64.1166666666667,NA,NA,0.118333333333333,0.02,0.85,NA,9.78333333333333,0.0116666666666667,NA,7.5,NA,NA,9.66666666666667
110000096,2011,"16",NA,NA,103.4,NA,30.9,63.9,1.28,NA,0.098,0.022,0.652,NA,11.82,0.01,NA,7.46,NA,NA,10.16
110000096,2012,"16",NA,NA,97,NA,31.5714285714286,62.6571428571429,0.814285714285714,NA,0.0928571428571429,0.02,0.398571428571429,NA,10.3,0.01,0.0457142857142857,7.54285714285714,NA,NA,9.72857142857143
110000098,2008,"16",NA,NA,NA,NA,32.9166666666667,61.4666666666667,NA,0.000393373583333333,0.0825,0.0075,0.486666666666667,NA,9.35,NA,0.0866666666666667,7.4,0.0108333333333333,NA,10.95
110000098,2009,"16",NA,NA,NA,NA,35.15,59.15,NA,0.000225119466666667,0.0825,0.0075,0.573333333333333,NA,10.0833333333333,NA,0.085,7.28333333333333,0.0025,NA,8.85
110000099,2008,"16",NA,NA,NA,NA,39.0833333333333,67.3833333333333,NA,0.00176990833333333,0.241666666666667,0.01,0.665,NA,9.75,NA,0.0916666666666667,7.53333333333333,0.00708333333333333,NA,11.1833333333333
110000100,2008,"16",NA,NA,NA,NA,20.38,50.66,NA,0.00028951598,0.068,0.005,0.618,NA,8.3,NA,0.16,7.26,0.016,NA,9.48
110000100,2009,"16",NA,NA,NA,NA,18.66,42.22,NA,0.0003610034,0.09,0.005,1.148,NA,8.92,NA,0.104,7.24,0.012,NA,8.14
110000100,2010,"16",NA,NA,NA,NA,NA,NA,0.7090625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000100,2011,"16",NA,NA,NA,NA,NA,NA,1.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000103,2008,"16",NA,NA,NA,NA,51.2,87.5,NA,0.00147783916666667,0.131666666666667,0.0416666666666667,5.01,NA,9.68333333333333,NA,0.138333333333333,7.76666666666667,0.0466666666666667,NA,11.2666666666667
110000103,2009,"16",NA,NA,NA,NA,NA,84.2222222222222,NA,NA,NA,NA,NA,NA,9.74444444444444,NA,NA,7.78888888888889,NA,NA,12.0777777777778
110000111,2008,"17",NA,NA,NA,NA,586.2,262.8,NA,0.0019283754,0.166,0.032,2.222,NA,9.46,NA,0.162,7.82,0.042,NA,10.54
110000111,2009,"17",NA,NA,NA,NA,543,255.5,NA,0.00338830783333333,0.254166666666667,0.025,2.05666666666667,NA,10.4333333333333,NA,0.145,7.91666666666667,0.035,NA,10.6
110000112,2007,"17",NA,NA,108,NA,71.4,75.8,NA,NA,0.092,0.027,1.804,NA,9.1,0.0538,0.124,7.82,NA,NA,12.84
110000112,2008,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000112,2009,"17",NA,NA,NA,NA,NA,84.7777777777778,NA,NA,NA,NA,NA,NA,8.47777777777778,NA,NA,7.63333333333333,NA,NA,12.3444444444444
110000112,2010,"17",NA,NA,116.777777777778,NA,67.1888888888889,87.1111111111111,NA,NA,0.146666666666667,0.0422222222222222,2.86333333333333,NA,8.82222222222222,0.0544444444444444,0.2,7.7,NA,NA,11.2222222222222
110000112,2011,"17",NA,NA,116,NA,67.64,86.2,NA,NA,0.11,0.03,2.718,NA,9.04,0.046,0.142,7.82,NA,NA,10.9
110000112,2012,"17",NA,NA,118.333333333333,NA,76.4166666666667,88.5333333333333,NA,NA,0.221666666666667,0.035,2.41666666666667,NA,10.95,0.0566666666666667,0.173333333333333,7.9,NA,NA,9.28333333333333
110000113,2007,"17",NA,NA,NA,NA,NA,89.4285714285714,NA,NA,NA,NA,NA,NA,7.70571428571429,NA,NA,7.62285714285714,NA,NA,13.9714285714286
110000113,2008,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000113,2009,"17",NA,NA,121.666666666667,NA,77.1166666666667,92.1666666666667,NA,0.00140410166666667,0.116666666666667,0.0366666666666667,1.87666666666667,NA,9.61666666666667,0.0533333333333333,0.153333333333333,7.86666666666667,0.0533333333333333,NA,10.2833333333333
110000113,2010,"17",NA,NA,135,NA,79.0166666666667,103,NA,NA,0.153333333333333,0.0333333333333333,2.975,NA,9.43333333333333,0.0516666666666667,0.208333333333333,7.75,NA,NA,9.76666666666667
110000113,2011,"17",NA,NA,132,NA,77.62,100.22,3.92,NA,0.11,0.068,3.008,NA,9.66,0.072,0.16,7.9,NA,NA,11.6
110000113,2012,"17",NA,NA,124.444444444444,NA,78.8555555555556,97.4111111111111,2.87777777777778,NA,0.192222222222222,0.03,2.03555555555556,NA,9.12222222222222,0.0644444444444444,0.162222222222222,7.84444444444444,NA,NA,NA
110000120,2008,"16",NA,NA,NA,NA,36.1333333333333,56.1666666666667,NA,0.00140874066666667,0.323333333333333,0.0416666666666667,2.985,NA,7.41666666666667,NA,0.145,7.5,0.02375,NA,8.53333333333333
110000120,2009,"16",NA,NA,NA,NA,38,58,NA,0.0038010935,0.45,0.0466666666666667,3.05166666666667,NA,7.58333333333333,NA,0.145,7.71666666666667,0.0233333333333333,NA,8.58333333333333
110000121,2008,"16",NA,NA,NA,NA,46.1833333333333,60.6666666666667,NA,0.00112199183333333,0.185,0.035,2.45666666666667,NA,9.7,NA,0.123333333333333,7.68333333333333,0.0433333333333333,NA,9.28333333333333
110000121,2009,"16",NA,NA,NA,NA,50.25,62.6666666666667,NA,0.001237995,0.166666666666667,0.0483333333333333,2.12166666666667,NA,9.08333333333333,NA,0.123333333333333,7.63333333333333,0.0366666666666667,NA,9.33333333333333
110000127,2007,"16",NA,NA,260,NA,128,179,NA,NA,0.034,0.0508,6.456,NA,10.06,0.1868,0.248,8.22,NA,NA,10.04
110000127,2008,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000127,2011,"16",NA,NA,260,NA,118.86,167.8,NA,NA,0.038,0.058,14.152,NA,11.04,0.086,0.174,8.26,NA,NA,NA
110000129,2008,"18",NA,NA,NA,NA,131.5,172.333333333333,NA,0.00377723483333333,0.243333333333333,0.0816666666666667,2.53166666666667,NA,7.63333333333333,NA,0.191666666666667,7.81666666666667,0.136666666666667,NA,11.25
110000129,2009,"18",NA,NA,NA,NA,129.6,168.833333333333,NA,0.00151151266666667,0.121666666666667,0.0466666666666667,2.31333333333333,NA,7.38333333333333,NA,0.136666666666667,7.83333333333333,0.07,NA,9.15
110000129,2010,"18",5.08333333333333,NA,NA,NA,155.833333333333,201.666666666667,4.24666666666667,0.00361015516666667,0.346666666666667,0.06,3.84,NA,8.8,NA,0.19,7.86666666666667,NA,6.9,10.0833333333333
110000129,2011,"18",2.96,NA,NA,NA,126.4,153.78,4.358,0.0008052458,0.078,0.048,4.232,NA,7.96,NA,0.168,7.74,NA,6.14,11.22
110000130,2010,"18",5.08333333333333,NA,NA,NA,155.833333333333,201.666666666667,4.24666666666667,0.00361015516666667,0.346666666666667,0.06,3.84,NA,8.8,NA,0.19,7.86666666666667,NA,6.9,10.0833333333333
110000130,2011,"18",2.96,NA,NA,NA,126.4,153.78,4.358,0.0008052458,0.078,0.048,4.232,NA,7.96,NA,0.168,7.74,NA,6.14,11.22
110000135,2008,"16",NA,NA,NA,NA,88.55,133.666666666667,NA,0.001728214,0.0725,0.085,9.66166666666667,NA,11.6666666666667,NA,0.273333333333333,8.23333333333333,0.195,NA,9.73333333333333
110000135,2009,"16",NA,NA,NA,NA,90.3166666666667,129.5,NA,0.00377451,0.200833333333333,0.0616666666666667,8.64,NA,11.4333333333333,NA,0.286666666666667,8.2,0.193333333333333,NA,10.4333333333333
110000135,2010,"16",NA,NA,NA,NA,NA,NA,12.2458333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000135,2011,"16",29.85,NA,NA,NA,92.5833333333333,140.333333333333,9.56083333333333,0.0034496045,0.125,0.0516666666666667,11.9116666666667,NA,12.15,NA,0.26,8.31666666666667,NA,5.9,9.7
110000136,2010,"16",NA,NA,NA,NA,NA,NA,12.2458333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000136,2011,"16",29.85,NA,NA,NA,92.5833333333333,140.333333333333,9.56083333333333,0.0034496045,0.125,0.0516666666666667,11.9116666666667,NA,12.15,NA,0.26,8.31666666666667,NA,5.9,9.7
110000137,2008,"16",NA,NA,NA,NA,108,163.833333333333,NA,0.000844312366666667,0.0491666666666667,0.0583333333333333,9.83666666666667,NA,10.15,NA,0.166666666666667,7.98333333333333,0.06,NA,9.18333333333333
110000137,2009,"16",NA,NA,NA,NA,110.75,158,NA,0.00109028033333333,0.06,0.0516666666666667,9.67666666666667,NA,11,NA,0.173333333333333,8,0.0966666666666667,NA,9.36666666666667
110000138,2008,"16",NA,NA,NA,NA,104.1,158,NA,0.0226743975,1.85666666666667,0.245,9.79166666666667,NA,9.46666666666667,NA,0.506666666666667,7.86666666666667,0.39,NA,9.01666666666667
110000140,2003,"16",NA,NA,NA,NA,130,177.666666666667,NA,0.0572778675,5.36666666666667,0.545,9.65,NA,6.26666666666667,NA,NA,7.75,0.62,NA,10.5
110000140,2007,"16",NA,NA,NA,NA,109.8,149.8,NA,0.0008850188,0.036,0.036,7.768,NA,10.626,NA,0.258,8.1,0.233,NA,11.14
110000141,2008,"16",NA,NA,NA,NA,56.5666666666667,101,NA,0.00181011,0.113333333333333,0.0716666666666667,11.5383333333333,NA,10.4333333333333,NA,0.343333333333333,7.98333333333333,0.205,NA,8.06666666666667
110000141,2009,"16",NA,NA,NA,NA,59.7333333333333,100.666666666667,NA,0.00188656633333333,0.22,0.075,10.5033333333333,NA,10.35,NA,0.75,7.95,0.318333333333333,NA,8.83333333333333
110000143,2008,"16",NA,NA,NA,NA,105.716666666667,163.833333333333,NA,0.00107038418333333,0.0725,0.0683333333333333,11.6866666666667,NA,9.46666666666667,NA,0.148333333333333,7.86666666666667,0.103333333333333,NA,9.18333333333333
110000144,2008,"16",NA,NA,NA,NA,119.833333333333,165,NA,0.00174442616666667,0.0783333333333333,0.0883333333333333,10.66,NA,10.4166666666667,NA,0.181666666666667,7.96666666666667,0.105,NA,10.6166666666667
110000145,2011,"16",NA,NA,NA,NA,101,156,NA,0.000740892,0.04,0.03,15.5,NA,11.6,NA,0.24,8.2,0.08,NA,4.4
110000146,2008,"16",NA,NA,NA,NA,45.4,78.2,NA,0.000666897,0.033,0.034,6.124,NA,10.42,NA,0.11,8,0.05,NA,10.88
110000147,2008,"16",NA,NA,NA,NA,28.62,76,NA,0.00048467358,0.015,0.004,2.096,NA,10.1,NA,0.038,8.2,0.0115,NA,11.08
110000152,2008,"16",NA,NA,NA,NA,26.82,59.4,NA,0.00033904852,0.02,0.0025,1.302,NA,10.26,NA,0.042,7.98,0.009,NA,9.82
110000159,2008,"16",NA,NA,NA,NA,35.0333333333333,57.1666666666667,NA,0.0008908685,0.225,0.0225,0.811666666666667,NA,7.13333333333333,NA,0.14,7.45,0.0316666666666667,NA,11.0666666666667
110000159,2009,"16",NA,NA,NA,NA,35.2,57.5,NA,0.0012043295,0.268333333333333,0.0270833333333333,0.751666666666667,NA,6.65,NA,0.115,7.41666666666667,0.0233333333333333,NA,10.5
110000159,2010,"16",7.33333333333333,NA,NA,NA,33.9,59.8333333333333,1.1075,0.000850661583333333,0.190833333333333,0.02375,0.961666666666667,NA,7.61666666666667,NA,0.133333333333333,7.45,NA,7.86666666666667,9.53333333333333
110000159,2011,"16",NA,NA,NA,NA,NA,NA,1.57104166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000168,2008,"16",NA,NA,NA,NA,12.85,24.05,NA,0.000628220666666667,0.0883333333333333,0.0120833333333333,0.916666666666667,NA,9.28333333333333,NA,0.17,7.48333333333333,0.0483333333333333,NA,9.88333333333333
110000169,2011,"16",NA,NA,NA,NA,24,51,NA,0.000417778,0.09,0.02,1.93,NA,12.7,NA,0.07,7.6,0.02,NA,4.2
110000175,2007,"17",NA,NA,113.333333333333,NA,54.5,81.8333333333333,NA,NA,0.235,0.0673333333333333,4.22,NA,7.95,0.109666666666667,0.181666666666667,7.73333333333333,NA,NA,10.9333333333333
110000175,2008,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000175,2009,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000175,2010,"17",NA,NA,106,NA,62.0222222222222,80.8888888888889,NA,NA,0.188888888888889,0.0488888888888889,2.27,NA,NA,0.0877777777777778,0.181111111111111,7.81111111111111,NA,NA,12.5
110000175,2012,"17",NA,NA,89.5,NA,55.375,70.0125,1.65,NA,0.125,0.02375,0.7525,NA,7.875,0.07625,0.21375,7.8125,NA,NA,13.0125
110000176,2007,"17",NA,NA,104,NA,51.4166666666667,72,NA,NA,0.163333333333333,0.0551666666666667,3.41583333333333,NA,8.99166666666667,0.06,0.11425,7.70333333333333,NA,NA,11.475
110000176,2008,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000176,2009,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0253571428571429,1.66142857142857,NA,NA,NA,NA,NA,NA,NA,NA
110000176,2010,"17",NA,NA,97.5,NA,51.1,70.9166666666667,3.325,NA,0.175833333333333,0.0358333333333333,2.37083333333333,NA,9.94166666666667,0.0541666666666667,0.1275,7.775,NA,NA,NA
110000176,2011,"17",NA,NA,88,NA,44.99,64.81,2.16,NA,0.126,0.032,1.322,NA,9.38,0.055,0.124,7.9,NA,NA,13.72
110000176,2012,"17",NA,NA,85,NA,47.1363636363636,63.4818181818182,1.7,NA,0.165454545454545,0.0209090909090909,0.913636363636364,NA,8.98181818181818,0.0490909090909091,0.130909090909091,7.81818181818182,NA,NA,NA
110000177,2007,"17",NA,NA,97.8333333333333,NA,50.3333333333333,69.1666666666667,NA,NA,0.151666666666667,0.0366666666666667,2.17666666666667,NA,8.4,0.054,0.1265,7.66666666666667,NA,NA,10.9
110000177,2008,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000177,2009,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000177,2010,"17",NA,NA,91.3333333333333,NA,49.3666666666667,67.8333333333333,NA,NA,0.145,0.0316666666666667,1.29,NA,9.08333333333333,0.05,0.161666666666667,7.7,NA,NA,9.3
110000177,2012,"17",NA,NA,81.5,NA,45.1166666666667,61.0333333333333,1.46666666666667,NA,0.158333333333333,0.015,0.758333333333333,NA,8.9,0.0433333333333333,0.115,7.76666666666667,NA,NA,NA
110000178,2007,"16",NA,NA,84.8,NA,49.2,58.8,NA,NA,0.072,0.015,1.076,NA,7.84,0.0428,0.1078,7.7,NA,NA,11.52
110000178,2008,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000178,2009,"16",NA,NA,NA,NA,NA,NA,NA,NA,0.119285714285714,0.0175,0.983571428571429,NA,NA,NA,NA,NA,NA,NA,NA
110000178,2010,"16",NA,NA,88,NA,41.8166666666667,63.3333333333333,NA,NA,0.165,0.0383333333333333,3.00333333333333,NA,9.16666666666667,0.0666666666666667,0.168333333333333,7.46666666666667,NA,NA,9.36666666666667
110000178,2012,"16",NA,NA,77,NA,45.0166666666667,59.7166666666667,1.58333333333333,NA,0.163333333333333,0.0166666666666667,0.82,NA,9.96666666666667,0.0416666666666667,0.146666666666667,7.75,NA,NA,NA
